"S.No","plod","name","title","male","culture","dateOfBirth","DateoFdeath","mother","father","heir","house","spouse","book1","book2","book3","book4","book5","isAliveMother","isAliveFather","isAliveHeir","isAliveSpouse","isMarried","isNoble","age","numDeadRelations","boolDeadRelations","isPopular","popularity","isAlive"
662,0.24,"Joth Quickbow",NA,0,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
663,0.217,"Josua Willum",NA,1,NA,NA,NA,"","","","House Willum","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
664,0.011,"Jurne","Nobility",0,NA,NA,NA,"","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
665,0.072,"Jothos Slynt",NA,1,NA,NA,NA,"","","","House Slynt","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,1
666,0.88,"Jyck",NA,1,NA,NA,298,"","","","House Lannister","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.030100334,0
667,0.017,"Jyzene",NA,0,NA,NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
668,0.017,"Kegs",NA,1,NA,NA,NA,"","","","Night's Watch","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
669,0.053,"Kella",NA,0,NA,NA,NA,"","","","House Baelish","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
670,0.003,"Kemmett Pyke",NA,0,"Ironborn",NA,NA,"","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
671,0.025,"Kenned",NA,0,"Ironborn",NA,299,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,0
672,0.263,"Ketter",NA,0,NA,NA,NA,"","","","Night's Watch","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
673,0.187,"Kirby Pimm","Nobility",1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
674,0.005,"Kojja Mo",NA,0,"Summer Islands",NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
675,0.233,"Kirth Vance",NA,1,NA,NA,NA,"","","","House Vance of Atranta","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.026755853,1
676,0.807,"Koss",NA,1,NA,NA,299,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.036789298,0
677,0.486,"Kromm",NA,0,"Ironborn",NA,299,"","","","House Greyjoy","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,0
678,0.788,"Kurz",NA,1,NA,NA,299,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.036789298,0
679,0.801,"Kyle","Nobility",1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.026755853,1
680,0.043,"Kyle (brotherhood)",NA,0,NA,NA,299,"","","","Brotherhood without banners","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0
681,0.501,"Kyle Royce",NA,1,NA,NA,NA,"","","","House Royce","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
682,0.682,"Kyleg",NA,0,"Free Folk",NA,NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
683,0.191,"Kym","Nobility",0,NA,NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
684,0.153,"Lamprey",NA,1,NA,NA,NA,"","","","House Baratheon of Dragonstone","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
685,0.191,"Lancel V Lannister",NA,0,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
686,0.184,"Lanna",NA,0,NA,285,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,20,0,0,0,0.02006689,1
687,0.029,"Lanna (Happy Port)",NA,0,NA,286,NA,"","","","Happy Port","",0,0,0,1,0,NA,NA,NA,NA,0,0,19,0,0,0,0.026755853,1
688,0.036,"Larraq",NA,1,"Ghiscari",NA,NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
689,0.288,"Layna",NA,0,NA,279,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,26,0,0,0,0.023411371,1
690,0.176,"Lem",NA,1,NA,NA,NA,"","","","Brotherhood without banners","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.08361204,1
691,0.203,"Leana Frey",NA,0,NA,299,NA,"","","","House Frey","",0,0,0,1,0,NA,NA,NA,NA,0,0,6,0,0,0,0.073578595,1
692,0.298,"Lennocks",NA,1,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
693,0.981,"Lem (Standfast)",NA,0,NA,161,NA,"","","","House Osgrey","",0,0,0,0,0,NA,NA,NA,NA,0,0,100,0,0,0,0.013377926,0
694,0.117,"Lenn",NA,0,"Free Folk",NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
695,0.025,"Lenyl",NA,1,"Free Folk",NA,NA,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
696,0.002,"Lenwood Tawney",NA,1,"Ironborn",NA,NA,"","","","House Tawney","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
697,0.48,"Leo Tyrell (Longthorn)","Nobility",1,"Reach",NA,NA,"","","","House Tyrell","",0,0,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.053511706,1
698,0.071,"Leona Tyrell",NA,0,NA,NA,NA,"","","","House Tyrell","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.123745819,1
699,0.077,"Leo Tyrell (son of Victor)","Nobility",1,NA,NA,NA,"","","","House Tyrell","Alys Beesbury",0,0,1,1,0,NA,NA,NA,1,1,1,NA,0,0,0,0.130434783,1
700,0.016,"Lester",NA,0,NA,NA,NA,"","","","House Lannister","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
701,0.177,"Lew (guard)",NA,0,"North",NA,NA,"","","","House Stark","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
702,0.323,"Lewis Lanster",NA,1,NA,NA,NA,"","","","Windblown","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
703,0.19,"Lewys Piper",NA,1,"Riverlands",NA,NA,"","","","House Piper","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.033444816,1
704,0.331,"Leyla Hightower",NA,0,NA,NA,NA,"","","","House Hightower","Jon Cupps",0,0,0,1,0,NA,NA,NA,1,1,0,NA,0,0,0,0.050167224,1
705,0.227,"Lia Serry",NA,0,NA,NA,NA,"","","","House Serry","Theodore Tyrell",0,0,1,1,0,NA,NA,NA,1,1,0,NA,0,0,0,0.137123746,1
706,0.011,"Liane Vance",NA,0,NA,NA,NA,"","","","House Vance of Wayfarer's Rest","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
707,0.207,"Lister",NA,1,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
708,0.742,"Long Lew",NA,1,NA,NA,NA,"","","","House Tully","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
709,0.018,"Lorcas",NA,1,NA,241,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,64,0,0,0,0.010033445,1
710,0.308,"Lorent Lorch","Nobility",0,NA,NA,NA,"","","","House Lorch","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.010033445,1
711,0.038,"Lorimer","Nobility",1,NA,NA,298,"","","","House Lefford","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,0
712,0.241,"Lorren",NA,1,NA,NA,299,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,0
713,0.183,"Lothar","Nobility",1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
714,0.088,"Lorent Tyrell",NA,0,NA,NA,NA,"","","","House Tyrell","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.127090301,1
715,0.018,"Lotho Lornel",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
716,0.573,"Lucan",NA,1,NA,NA,299,"","","","House Whent","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,0
717,0.157,"Lucamore Strong","Nobility",1,NA,NA,NA,"","","","House Strong","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
718,0.017,"Lucantine Woodwright","Nobility",0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.010033445,1
719,0.35,"Lucas Nayland","Nobility",0,NA,NA,NA,"","","","House Nayland","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.003344482,1
720,0.282,"Lucas Roote",NA,1,NA,NA,299,"","","","House Roote","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,0
721,0.027,"Lucifer Hardy","Nobility",1,NA,NA,NA,"","","","House Hardy","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
722,0.012,"Luco Prestayn",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
723,0.091,"Lucimore Botley",NA,0,"Ironborn",NA,NA,"","","","House Botley","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,1
724,0.011,"Lucos","Church",1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
725,0.227,"Luke of Longtown",NA,0,NA,NA,NA,"","","","Night's Watch","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
726,0.05,"Lucas Tyrell",NA,1,NA,NA,NA,"","","","House Tyrell","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.123745819,1
727,0.01,"Lum",NA,1,"Westeros",NA,NA,"","","","House Lannister","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
728,0.03,"Luton",NA,1,"North",NA,300,"","","","House Bolton","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,0
729,0.103,"Luthor Tyrell (son of Moryn)","Nobility",0,NA,NA,NA,"","","","House Tyrell","Elyn Norridge",0,0,1,1,0,NA,NA,NA,1,1,1,NA,0,0,0,0.130434783,1
730,0.119,"Luthor Tyrell (son of Theodore)",NA,1,NA,NA,NA,"","","","House Tyrell","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.137123746,1
731,0.06,"Lymond Mallister",NA,0,NA,NA,NA,"","","","House Mallister","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
732,0.288,"Lync",NA,0,NA,NA,NA,"","","","Night's Watch","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
733,0.298,"Lyonel (knight)","Nobility",1,NA,NA,NA,"","","","House Lannister","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
734,0.205,"Lyonel Bentley","Nobility",0,NA,NA,130,"","","","Queensguard","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,0
735,0.012,"Lyonel Tyrell (lord)","Nobility",1,"Reach",NA,159,"","","","House Tyrell","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.02006689,0
736,0.385,"Lysa Meadows",NA,0,NA,NA,NA,"","","","House Meadows","Olymer Tyrell",0,0,1,1,0,NA,NA,NA,1,1,0,NA,0,0,0,0.130434783,1
737,0.055,"Lyonel Tyrell (son of Leo)",NA,0,NA,NA,NA,"","","","House Tyrell","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.130434783,1
738,0.01,"Maddy",NA,0,NA,NA,NA,"","","","House Arryn","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
739,0.189,"Maerie (Goodwife)",NA,0,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.003344482,1
740,0.24,"Maerie (Whore)",NA,0,NA,NA,299,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,0
741,0.24,"Maggy",NA,1,NA,NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.056856187,1
742,0.178,"Malcolm","Nobility",0,NA,NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
743,0.606,"Malleon","Nobility",1,NA,NA,NA,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
744,0.233,"Malliard",NA,1,NA,NA,NA,"","","","Alchemists' Guild","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
745,0.283,"Mallor (Knight)","Nobility",1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
746,0.326,"Mallor",NA,0,NA,NA,NA,"","","","House Lannister","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
747,0.402,"Manfred Dondarrion","Nobility",1,NA,NA,NA,"","","","House Dondarrion","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.010033445,1
748,0.262,"Manfred Lothston",NA,1,NA,NA,NA,"","","","House Lothston","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
749,0.275,"Manfred Swann","Nobility",0,NA,NA,NA,"","","","House Swann","",0,0,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
750,0.017,"Manfryd Lothston",NA,1,NA,NA,NA,"","","","House Lothston","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
751,0.24,"Manfryd Yew","Nobility",0,NA,NA,NA,"","","","House Yew","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.02006689,1
752,0.093,"Marei",NA,1,NA,280,NA,"","","","Chataya's brothel","",0,1,1,1,1,NA,NA,NA,NA,0,0,25,0,0,0,0.043478261,1
753,0.807,"Marghaz zo Loraq",NA,1,"Ghiscari",NA,NA,"","","","House of Loraq","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.033444816,1
754,0.015,"Maris",NA,0,"Free Folk",NA,NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
755,0.323,"Marq Grafton",NA,1,NA,NA,282,"","","","House Grafton","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.030100334,0
756,0.011,"Martyn Mullendore",NA,0,NA,NA,NA,"","","","House Mullendore","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
757,0.626,"Maslyn",NA,0,NA,NA,299,"","","","Night's Watch","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,0
758,0.296,"Mathos Mallarawan",NA,0,"Qartheen",NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
759,0.035,"Matrice",NA,0,NA,NA,NA,"","","","House Baratheon of Dragonstone","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
760,0.298,"Matt",NA,1,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
761,0.01,"Maynard","Nobility",1,NA,NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
762,0.801,"Maynard Plumm","Nobility",1,NA,NA,NA,"","","","House Plumm","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.023411371,1
763,0.516,"Mazdhan zo Loraq",NA,1,"Ghiscari",NA,NA,"","","","House of Loraq","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
764,0.233,"Mebble",NA,1,NA,NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
765,0.233,"Meha",NA,0,"Free Folk",NA,NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
766,0.003,"Mela",NA,0,NA,NA,NA,"","","","House Arryn","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
767,0.127,"Meizo Mahr",NA,0,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
768,0.165,"Melaquin","Nobility",0,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
769,0.266,"Medwick Tyrell","Nobility",1,NA,NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.120401338,1
770,0.254,"Meliana",NA,0,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
771,0.011,"Melicent","Church",0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
772,0.011,"Mellei",NA,0,NA,NA,NA,"","","","House Martell","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
773,0.3,"Melly",NA,0,NA,NA,NA,"","","","Brotherhood Without Banners","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
774,0.884,"Mellos","Nobility",1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.237458194,1
775,0.029,"Meralyn",NA,0,NA,NA,NA,"","","","Happy Port","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.026755853,1
776,0.012,"Merling Queen",NA,0,NA,NA,NA,"","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.02006689,1
777,0.096,"Mero",NA,1,NA,NA,299,"","","","Second Sons","",0,0,1,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,0
778,0.275,"Merrell Florent",NA,1,NA,NA,NA,"","","","House Florent","",0,1,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.066889632,1
779,0.017,"Michael Mertyns","Nobility",1,NA,NA,NA,"","","","House Mertyns","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
780,0.068,"Miklaz",NA,0,"Ghiscari",NA,NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
781,0.271,"Mollander",NA,1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.036789298,1
782,0.002,"Mollos","Nobility",0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.010033445,1
783,0.021,"Moonshadow",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
784,0.426,"Moreo Tumitis",NA,1,NA,268,NA,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,37,0,0,0,0.010033445,1
785,0.004,"Morgarth","Nobility",1,NA,NA,NA,"","","","House Baelish","",0,0,0,1,1,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
786,0.037,"Moro",NA,1,"Dothraki",NA,NA,"","","","","",1,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
787,0.007,"Morra",NA,0,NA,NA,NA,"","","","House Martell","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
788,0.894,"Morrec",NA,1,NA,NA,298,"","","","House Lannister","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.026755853,0
789,0.233,"Mors Manwoody",NA,1,NA,NA,NA,"","","","House Manwoody","",0,0,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.023411371,1
790,0.286,"Mortimer Boggs","Nobility",1,NA,NA,NA,"","","","House Boggs","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.013377926,1
791,0.956,"Mors Martell (brother of Doran)",NA,1,NA,248,248,"","","","House Martell","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0.066889632,0
792,0.884,"Mother Mole",NA,0,"Free Folk",NA,NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.043478261,1
793,0.265,"Mudge (brotherhood)",NA,0,NA,NA,NA,"","","","Brotherhood without banners","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
794,0.241,"Mudge (miller)",NA,1,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
795,0.269,"Mudge (swineherd)",NA,1,NA,NA,NA,"","","","House Osgrey","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
796,0.276,"Munciter",NA,1,NA,NA,NA,"","","","Alchemists' Guild","",0,1,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
797,0.187,"Mully",NA,1,NA,NA,NA,"","","","Night's Watch","",0,0,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.050167224,1
798,0.205,"Murch",NA,1,NA,NA,NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
799,0.097,"Murch (Winterfell)",NA,1,"North",NA,NA,"","","","House Stark","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
800,0.368,"Myles (squire)",NA,1,NA,NA,299,"","","","House Tully","",0,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,0
801,0.787,"Myrtle",NA,0,"Free Folk",NA,300,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.046822742,0
802,0.013,"Nage",NA,1,NA,NA,NA,"","","","House Bolton","",0,0,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
803,0.256,"Nail",NA,0,NA,NA,NA,"","","","Second Sons","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
804,0.243,"Narbert",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.026755853,1
805,0.006,"Narbo",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
806,0.205,"Nan",NA,0,NA,NA,NA,"","","","House Stark","",1,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.096989967,1
807,0.298,"Ned (ferryman)",NA,1,NA,NA,NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.003344482,1
808,0.014,"Nella",NA,0,"Free Folk",NA,NA,"","","","","Craster",0,1,1,1,0,NA,NA,NA,0,1,0,NA,0,0,0,0.02006689,1
809,0.216,"Ned Woods",NA,1,"North",NA,NA,"","","","House Woods","",0,0,0,0,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
810,0.252,"Nissa Nissa",NA,1,NA,NA,NA,"","","","","Azor Ahai",0,1,0,0,0,NA,NA,NA,1,1,0,NA,0,0,0,0.02006689,1
811,0.017,"Nightingale",NA,0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.016722408,1
812,0.22,"Nolla",NA,0,NA,NA,NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
813,0.001,"Norjen",NA,0,"Ironborn",NA,NA,"","","","Drowned men","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.006688963,1
814,0.002,"Norren","Nobility",1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.016722408,1
815,0.002,"Nymos","Nobility",0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
816,0.285,"Normund Tyrell","Nobility",0,NA,NA,NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.127090301,1
817,0.004,"Ocley","Nobility",0,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.006688963,1
818,0.763,"Ogo",NA,1,"Dothraki",NA,298,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.036789298,0
819,0.01,"Old Crackbones",NA,1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,1
820,0.002,"Old Grey Gull",NA,1,"Ironborn",NA,NA,"","","","Drowned men","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.010033445,1
821,0.016,"Old Tattersalt",NA,1,NA,NA,NA,"","","","Night's Watch","",0,0,0,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
822,0.281,"Old Henly",NA,1,NA,220,299,"","","","Night's Watch","",0,0,1,0,0,NA,NA,NA,NA,0,0,79,0,0,0,0.013377926,0
823,0.066,"Olyvar Oakheart","Nobility",1,NA,NA,161,"","","","House Oakheart","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.023411371,0
824,0.075,"Olene Tyrell",NA,0,NA,NA,NA,"","","","House Tyrell","Leo Blackbar",0,0,1,1,0,NA,NA,NA,1,1,0,NA,0,0,0,0.127090301,1
825,0.012,"Orbelo",NA,1,NA,NA,NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
826,0.016,"Orivel","Nobility",1,NA,NA,NA,"","","","Kingsguard","",0,0,0,1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.003344482,1
827,0.226,"Orell",NA,1,"Free Folk",NA,299,"","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.080267559,0
828,0.178,"Ormond (knight)","Nobility",0,NA,NA,299,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,0
829,0.243,"Ormond Osgrey",NA,0,NA,NA,NA,"","","","House Osgrey","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0.010033445,1
830,0.178,"Ormond Westerling","Nobility",0,NA,NA,NA,"","","","House Westerling","",0,0,0,0,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,1
831,0.014,"Oro Tendyris",NA,1,NA,NA,NA,"","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.013377926,1
